
-0.00950534  0.00160931 1.83179e-06  4.37997e-05 0.000124458  0.402035 0.00155946  0.666334 
-0.025845  0.00297389 4.69097e-06  3.28816e-05 -0.000979973  0.326731 -0.00139756  0.659692 
0.00287037  0.00215972 -3.34614e-07  3.9413e-05 -0.000829401  0.372871 0.000517951  0.667507 
0.00271055  0.00220408 -3.06363e-07  3.88248e-05 9.17919e-05  0.367169 0.000245458  0.667137 
0.00287153  0.00216191 -3.34812e-07  3.93977e-05 -0.000841194  0.372783 0.000516037  0.667505 
-0.00418004  0.00255887 9.02346e-07  3.60746e-05 -0.000503618  0.34869 -0.000356834  0.665065 
-0.00264472  0.00178486 6.31068e-07  4.22961e-05 0.000191525  0.391413 0.00110982  0.667133 
-0.00645961  0.00165499 1.29891e-06  4.31834e-05 0.00104505  0.39618 0.00115811  0.666456 
0.00279395  0.00211941 -3.21319e-07  3.96956e-05 -0.000611954  0.374495 0.00055227  0.66753 
0.000799034  0.00191181 2.79523e-08  4.11309e-05 0.000596154  0.38256 0.000697087  0.667319 
0.00213629  0.00228393 -2.05453e-07  3.82694e-05 -0.000326431  0.363949 0.00016272  0.666924 
0.000870341  0.00191634 1.54625e-08  4.10999e-05 0.000568451  0.382389 0.000694334  0.667329 
-0.0189292  0.00286205 3.48326e-06  3.36789e-05 -0.000614268  0.331812 -0.00112787  0.661317 
0.00143806  0.00195562 -8.39748e-08  4.08301e-05 0.000328339  0.380896 0.000668858  0.667406 
-0.00064389  0.00187119 2.80665e-07  4.1704e-05 -0.000350825  0.388178 0.00106046  0.667467 
0.00232674  0.00203788 -2.39592e-07  4.02604e-05 -0.000152118  0.377699 0.000610001  0.667507 
-0.00692207  0.00263883 1.38272e-06  3.55112e-05 -0.000841653  0.345253 -0.000499239  0.66437 
0.000504274  0.00240185 8.09956e-08  3.74423e-05 -0.000903564  0.359067 1.24485e-05  0.666436 
-0.000200474  0.00243865 2.04629e-07  3.71839e-05 -0.00107588  0.357525 -3.41708e-05  0.666247 
0.00193525  0.00199678 -1.71046e-07  4.05441e-05 8.74128e-05  0.379292 0.000638723  0.667465 
-0.02352  0.00293808 4.28512e-06  3.31364e-05 -0.000865196  0.328358 -0.00130971  0.660235 
-0.00110494  0.00245595 3.74035e-07  3.68817e-05 -0.000242261  0.354452 -0.000714809  0.664867 
-0.00556664  0.00260104 1.1453e-06  3.57778e-05 -0.000684516  0.346885 -0.000430193  0.664712 
0.00166773  0.00232566 -1.23184e-07  3.79782e-05 -0.000537018  0.362243 9.67747e-05  0.666759 
-0.00784555  0.00161432 1.54144e-06  4.3459e-05 0.00132367  0.397635 0.00116668  0.666202 
-0.00829486  0.00267421 1.62313e-06  3.52587e-05 -0.000980671  0.343691 -0.000567337  0.664027 
-0.0257163  0.00297195 4.6685e-06  3.28954e-05 -0.000973969  0.32682 -0.00139277  0.659722 
-0.00309415  0.00252268 7.12031e-07  3.63289e-05 -0.000343843  0.350228 -0.0002967  0.665346 
-0.0211715  0.00290012 3.87501e-06  3.34063e-05 -0.00074042  0.330077 -0.00121823  0.660786 
0.00234499  0.0020401 -2.42786e-07  4.0245e-05 -0.000164943  0.377612 0.000608608  0.667508 
0.00146779  0.00195787 -8.91815e-08  4.08146e-05 0.000314814  0.38081 0.000667313  0.66741 
-0.00115301  0.00245727 3.80884e-07  3.68653e-05 -0.000230749  0.354282 -0.000811586  0.664698 
-0.00270377  0.00178257 6.41409e-07  4.23118e-05 0.000206249  0.391498 0.00111094  0.667123 
0.00140802  0.00195337 -7.87132e-08  4.08456e-05 0.00034413  0.38098 0.000670394  0.667402 
-0.00677002  0.00263473 1.35609e-06  3.55401e-05 -0.000824838  0.34543 -0.000491549  0.664408 
-0.0210534  0.00289816 3.85437e-06  3.34202e-05 -0.000733839  0.330166 -0.00121358  0.660814 
-0.000738375  0.00186664 2.97213e-07  4.17352e-05 -0.000322832  0.38835 0.00106341  0.667452 
-0.00209782  0.00248628 5.37372e-07  3.65841e-05 -0.00017886  0.351762 -0.000238807  0.665608 
-0.0068459  0.00263678 1.36938e-06  3.55256e-05 -0.000833253  0.345342 -0.000495388  0.664389 
-0.00638295  0.00165732 1.28549e-06  4.31676e-05 0.00102922  0.396097 0.00115753  0.66647 
-0.0170086  0.00282756 3.14759e-06  3.39233e-05 -0.000492144  0.333351 -0.00104807  0.661774 
-0.00821362  0.00267218 1.6089e-06  3.52731e-05 -0.000972564  0.34378 -0.000563389  0.664048 
0.00261286  0.00207875 -2.89664e-07  3.99775e-05 -0.000385169  0.3761 0.000582784  0.66753 
-0.0132412  0.00276301 2.49724e-06  3.44532e-05 -0.00043612  0.337443 -0.00149214  0.661655 
0.0028689  0.00215769 -3.34365e-07  3.94297e-05 -0.000822452  0.372976 0.00052011  0.667509 
0.000158821  0.0018819 1.42961e-07  4.139e-05 0.000662042  0.384596 -0.000551705  0.665778 
-0.0190421  0.00286403 3.50299e-06  3.36649e-05 -0.000621139  0.331723 -0.00113251  0.66129 
0.00230818  0.00203565 -2.36343e-07  4.02758e-05 -0.000139274  0.377786 0.000611384  0.667505 
0.00191096  0.00199454 -1.66793e-07  4.05595e-05 0.000100599  0.379378 0.000640422  0.667463 
-0.00371823  0.00174498 8.19033e-07  4.25712e-05 0.000445597  0.39291 0.00112826  0.666947 
0.0028337  0.00217074 -3.29939e-07  3.90878e-05 0.000197068  0.369047 -0.00152955  0.665571 
-0.00105714  0.00245464 3.67225e-07  3.68981e-05 -0.000253997  0.354623 -0.0006179  0.665037 
-0.0191553  0.002866 3.52277e-06  3.36509e-05 -0.000627994  0.331635 -0.00113715  0.661263 
-0.0212899  0.00290208 3.89569e-06  3.33924e-05 -0.000746985  0.329989 -0.00122289  0.660758 
0.00169466  0.00232351 -1.27911e-07  3.79932e-05 -0.000526336  0.362331 9.88919e-05  0.666767 
-0.0169009  0.00282557 3.12876e-06  3.39374e-05 -0.000484991  0.33344 -0.00104353  0.6618 
-0.0133377  0.00276427 2.5127e-06  3.44376e-05 -0.000423975  0.337277 -0.00158286  0.661486 
-0.0114878  0.00274869 2.18203e-06  3.4731e-05 -0.00126786  0.340416 -0.000718171  0.663243 
-0.0015613  0.00182928 4.41339e-07  4.19918e-05 -9.02832e-05  0.389757 0.00108617  0.667317 
-0.011396  0.00274668 2.16595e-06  3.47453e-05 -0.00126035  0.340505 -0.000713824  0.663265 
-0.00258598  0.00178716 6.20782e-07  4.22804e-05 0.000176822  0.391328 0.00110869  0.667143 
-0.014969  0.00278886 2.79098e-06  3.41971e-05 -0.000350426  0.335066 -0.0009604  0.662264 
0.000116324  0.00188051 1.5235e-07  4.14075e-05 0.000653439  0.384777 -0.000355622  0.665858 
-0.0233964  0.00293613 4.26354e-06  3.31503e-05 -0.000858908  0.328447 -0.00130498  0.660264 
0.00245929  0.00224629 -2.62192e-07  3.85315e-05 -0.000131668  0.365474 0.000203442  0.667036 
-0.000690975  0.00186892 2.88912e-07  4.17196e-05 -0.000336838  0.388264 0.00106194  0.66746 
0.00260002  0.00207654 -2.87417e-07  3.99929e-05 -0.000372673  0.376187 0.000584348  0.667529 
0.00115053  0.00236287 -3.24052e-08  3.77179e-05 -0.000720301  0.36071 5.78858e-05  0.666613 
0.00247505  0.00224412 -2.6496e-07  3.85466e-05 -0.000120312  0.365561 0.000205232  0.667041 
-0.000287249  0.00244286 2.1985e-07  3.71543e-05 -0.00109535  0.357348 -3.9757e-05  0.666224 
0.000834844  0.00191407 2.16799e-08  4.11154e-05 0.000582292  0.382474 0.000695715  0.667324 
0.00272038  0.0022019 -3.08093e-07  3.88399e-05 0.000103493  0.367256 0.000249105  0.667143 
0.00270042  0.00220626 -3.0458e-07  3.88096e-05 8.01092e-05  0.367082 0.000243699  0.667133 
-0.00384773  0.00174037 8.41707e-07  4.26026e-05 0.000475732  0.39308 0.00113015  0.666924 
0.000466253  0.00240397 8.76665e-08  3.74274e-05 -0.0009136  0.358978 9.86641e-06  0.666425 
-0.0031541  0.00252476 7.2254e-07  3.63143e-05 -0.00035316  0.350139 -0.000300088  0.665331 
0.002837  0.00216939 -3.28714e-07  3.91048e-05 0.000188128  0.369225 -0.00130887  0.66562 
0.00118271  0.00236074 -3.80534e-08  3.77329e-05 -0.000709919  0.360798 6.02236e-05  0.666622 
-0.00984232  0.00271156 1.89404e-06  3.49943e-05 -0.00112696  0.342055 -0.000641539  0.663645 
-0.00431051  0.00256301 9.25209e-07  3.60455e-05 -0.00052166  0.348513 -0.000363905  0.665032 
-0.00542535  0.00259692 1.12055e-06  3.58068e-05 -0.000667102  0.347062 -0.000422847  0.664747 
-0.00166742  0.00182471 4.59925e-07  4.20231e-05 -6.15907e-05  0.389928 0.00108878  0.667299 
-0.00378282  0.00174268 8.30342e-07  4.25869e-05 0.000460655  0.392995 0.00112921  0.666935 
-0.0232731  0.00293418 4.24201e-06  3.31641e-05 -0.000852605  0.328535 -0.00130026  0.660293 
0.00280079  0.00212161 -3.22512e-07  3.96803e-05 -0.000624095  0.374408 0.000550519  0.667529 
0.00172128  0.00232137 -1.32586e-07  3.80082e-05 -0.000515636  0.362419 0.000100996  0.666774 
-0.01158  0.0027507 2.19816e-06  3.47167e-05 -0.00127536  0.340327 -0.000722535  0.663221 
7.35413e-05  0.00187912 1.61777e-07  4.1425e-05 0.000644551  0.384957 -0.000178899  0.665957 
