
1.85351  0.00573699 0.000138302  6.0245e-06 -0.0112367  0.309261 -0.0197652  0.257516 
-3.22989  0.00588187 -9.29143e-05  0.000121614 0.00011495  0.496107 -0.00638903  0.493361 
-2.26572  0.00872595 7.81323e-05  0.000108609 1.72554e-05  0.484218 -0.0491135  0.406746 
2.04197  0.00774812 0.00012185  7.5143e-05 0.042396  0.453684 -0.00545192  0.301641 
2.83791  0.00461204 3.82424e-05  1.39249e-05 0.0136149  0.111246 -0.00830091  0.413633 
0.378947  0.0063217 0.000216933  2.2691e-06 -0.0130905  0.462193 -0.0967644  0.0875527 
2.94525  0.00468316 2.52756e-05  5.93304e-05 0.0179611  0.347079 0.000339904  0.43948 
-2.81809  0.00748651 -1.01102e-05  0.000114967 0.000208867  0.487375 -0.0263705  0.459355 
3.04459  0.00411481 1.29614e-05  1.76143e-05 0.00928652  0.104318 -0.00581051  0.44656 
2.0246  0.00561238 0.000123439  6.84693e-06 -0.00934686  0.278916 -0.0178197  0.284577 
1.48312  0.00594734 0.000166608  4.63375e-06 -0.0141719  0.366227 -0.0239937  0.198879 
3.12384  0.00386542 2.89589e-06  1.95524e-05 0.00232508  0.108556 -0.00481436  0.459303 
3.34765  0.00245091 -2.6622e-05  3.04516e-05 -0.0189938  0.188357 -0.000990218  0.49635 
-2.38571  0.00850039 6.11325e-05  0.00011023 1.77597e-05  0.48125 -0.0443417  0.41815 
-3.08206  0.00655357 -6.13592e-05  0.00011917 0.000653872  0.491631 -0.016393  0.483239 
0.283011  0.00977943 0.000218675  8.81806e-05 9.6117e-05  0.499346 -0.10245  0.103819 
3.08778  0.00386343 7.49054e-06  5.4865e-05 0.00734905  0.31308 0.00106405  0.460993 
2.39974  0.00526178 8.70532e-05  9.26256e-06 -0.00386496  0.203951 -0.0134393  0.344067 
3.04301  0.00414379 1.31482e-05  5.63896e-05 0.010914  0.32471 0.000884607  0.454289 
3.02024  0.00426954 1.60214e-05  5.71173e-05 0.0124396  0.330092 0.00032387  0.450152 
-3.21927  0.00593106 -9.05523e-05  0.000121436 -0.000151723  0.495393 -0.00731817  0.49251 
-0.200374  0.00643448 0.000220721  1.56695e-06 -0.00565663  0.46862 -0.102002  0.16447 
3.25935  0.00325659 -1.4785e-05  2.42837e-05 -0.00863036  0.142304 -0.00289786  0.481333 
1.44864  0.00596425 0.000168965  4.52609e-06 -0.0143626  0.370913 -0.0243701  0.193441 
-1.17237  0.00977355 0.000186774  9.73823e-05 -0.00499497  0.492958 -0.0842694  0.290194 
2.1806  0.00547985 0.000108931  7.73112e-06 -0.00736446  0.249052 -0.0160299  0.309273 
-0.691808  0.00992291 0.000210245  9.39393e-05 -0.00423383  0.494672 -0.0935584  0.231853 
-3.2965  0.00554139 -0.000107772  0.000122882 -6.24666e-05  0.499295 -0.00155695  0.49828 
1.71152  0.00839244 0.000149771  7.85411e-05 0.0340599  0.46474 -0.00838599  0.250271 
3.10842  0.00369948 4.86032e-06  5.4094e-05 0.00531538  0.307014 0.000807877  0.463717 
0.549687  0.00965728 0.00021269  8.66936e-05 0.00405381  0.495497 -0.0558641  0.103764 
1.50595  0.00868675 0.000165031  8.0297e-05 0.0297039  0.468333 -0.0106115  0.216263 
3.01234  0.0042092 1.69991e-05  1.69325e-05 0.0120229  0.103104 -0.0062144  0.441398 
2.76561  0.00473994 4.67492e-05  1.29277e-05 0.00821584  0.125161 -0.00916131  0.402117 
1.68146  0.00840538 0.000152103  7.87764e-05 0.0340356  0.463998 -0.00943752  0.244768 
0.490581  0.00629521 0.000214323  2.43502e-06 -0.0138821  0.45769 -0.0788211  0.0878985 
3.22563  0.00343241 -1.03302e-05  2.28412e-05 -0.00487401  0.130216 -0.00341095  0.475792 
0.531898  0.00966062 0.000213227  8.67954e-05 0.00343815  0.495853 -0.0620814  0.10613 
0.796449  0.00947382 0.000204229  8.5232e-05 0.0106098  0.488484 -0.0194533  0.107057 
1.76526  0.00578965 0.000145533  5.647e-06 -0.0120978  0.323902 -0.0208573  0.243445 
3.227  0.00276246 -1.05191e-05  4.8961e-05 -0.00699536  0.28086 0.00110568  0.481258 
-1.38787  0.00657478 0.000171707  1.02269e-06 0.00413921  0.382684 -0.0813418  0.311191 
1.07383  0.00612201 0.000191438  3.5305e-06 -0.0156054  0.414864 -0.0283362  0.13444 
-1.07491  0.00654624 0.000192659  8.88606e-07 0.00166535  0.423017 -0.0891536  0.275233 
1.96982  0.00788139 0.0001283  7.59301e-05 0.0414843  0.456032 -0.00649708  0.289999 
-0.250806  0.00644253 0.000220245  1.51495e-06 -0.00527965  0.468338 -0.101645  0.171292 
0.465826  0.00630117 0.000214953  2.39687e-06 -0.013712  0.4588 -0.0828299  0.0878441 
-0.475671  0.00994068 0.000216467  9.2564e-05 -0.0006699  0.498523 -0.0963715  0.204062 
-2.48932  0.00829471 4.53411e-05  0.000111689 1.21457e-05  0.486143 -0.0420952  0.425914 
2.79833  0.00467833 4.29212e-05  1.33581e-05 0.0103564  0.118607 -0.0087787  0.40731 
-1.27725  0.00973384 0.000179799  9.82481e-05 -0.00540104  0.493721 -0.0819091  0.302523 
2.96278  0.00461152 2.3124e-05  5.88533e-05 0.0170201  0.343624 0.000720889  0.442441 
3.34217  0.00254112 -2.58802e-05  2.98123e-05 -0.018351  0.184006 -0.00116899  0.495364 
3.18257  0.00362467 -4.69495e-06  2.12945e-05 -0.000288596  0.116688 -0.00402494  0.468788 
-1.10089  0.0065488 0.000191151  8.99489e-07 0.00188123  0.420192 -0.0885664  0.278288 
-1.31206  0.00970547 0.000177424  9.85346e-05 -0.00626663  0.492549 -0.081108  0.306496 
2.7018  0.00578545 5.40965e-05  6.50498e-05 0.0325246  0.390061 -0.00107735  0.402551 
2.66484  0.00490993 5.83114e-05  1.17128e-05 0.00318583  0.146336 -0.0103404  0.386133 
2.58919  0.00621837 6.67987e-05  6.7259e-05 0.0372489  0.405411 -0.00103374  0.386067 
0.760305  0.00622247 0.000205632  2.88687e-06 -0.0153143  0.44174 -0.0340163  0.087612 
3.36056  0.00217309 -2.83739e-05  3.26348e-05 -0.0207237  0.20264 -0.000402988  0.498857 
3.30197  0.00189806 -2.04722e-05  4.43411e-05 -0.0149829  0.263289 0.000807482  0.491789 
0.600692  0.00626707 0.000211178  2.60996e-06 -0.0145676  0.452022 -0.0607821  0.0879798 
-0.584586  0.00993692 0.000213738  9.32667e-05 -0.00237127  0.49713 -0.0965073  0.218824 
-0.111496  0.00641968 0.000221237  1.66154e-06 -0.00663719  0.468878 -0.102509  0.15231 
2.40899  0.00525108 8.60917e-05  9.33587e-06 -0.00368518  0.20198 -0.0133324  0.345533 
2.73339  0.00569857 5.04693e-05  6.4427e-05 0.0314227  0.386061 -0.000257545  0.40803 
-1.55207  0.00951682 0.000158274  0.000100623 -0.00907269  0.490591 -0.0755454  0.332321 
3.26831  0.00235038 -1.59819e-05  4.66491e-05 -0.0116241  0.27273 0.00119858  0.487355 
-2.22026  0.00877894 8.43309e-05  0.000107984 1.75678e-05  0.479792 -0.0508665  0.402246 
2.8635  0.00510259 3.51748e-05  6.15068e-05 0.0234792  0.36364 0.000149559  0.427373 
2.53103  0.00509802 7.31256e-05  1.03865e-05 -0.00100527  0.17557 -0.0119299  0.364859 
1.96155  0.00566059 0.000129045  6.52777e-06 -0.0100694  0.290403 -0.018539  0.274602 
3.2472  0.00330993 -1.31758e-05  2.37254e-05 -0.00718  0.137669 -0.00309286  0.479307 
0.901557  0.00938826 0.000199794  8.45907e-05 0.0145304  0.484525 -0.0161311  0.12176 
-0.225347  0.0064385 0.000220502  1.54106e-06 -0.00547196  0.468514 -0.101831  0.167855 
2.85364  0.00513711 3.63537e-05  6.17439e-05 0.0239181  0.365303 -8.10236e-05  0.425691 
1.6986  0.0058303 0.000150795  5.38416e-06 -0.0126672  0.334538 -0.0216063  0.232907 
1.05594  0.00928111 0.000192347  8.36313e-05 0.0214263  0.478551 -0.014547  0.147933 
-0.661102  0.00650022 0.000211301  1.1328e-06 -0.00188282  0.456053 -0.0969508  0.224775 
3.3421  0.0025422 -2.58706e-05  2.98046e-05 -0.0183427  0.183954 -0.00117116  0.495352 
2.09805  0.00555248 0.000116719  7.2454e-06 -0.00844947  0.265106 -0.0169786  0.296203 
0.589291  0.00627008 0.00021153  2.59127e-06 -0.0144998  0.452666 -0.0626657  0.0879837 
1.39137  0.00885264 0.000172808  8.122e-05 0.0275758  0.47109 -0.0113533  0.199175 
-0.353772  0.00645827 0.000218857  1.4127e-06 -0.00448116  0.466957 -0.100764  0.18505 
2.55463  0.00632343 7.05424e-05  6.78461e-05 0.0386784  0.409466 -0.00196936  0.380147 
2.79058  0.00469313 4.38309e-05  1.32532e-05 0.0097949  0.120112 -0.00886789  0.406081 
3.02558  0.00417128 1.53451e-05  1.72064e-05 0.0109085  0.103576 -0.00604822  0.443517 
0.936212  0.00938177 0.000198183  8.43901e-05 0.0164653  0.483513 -0.0160345  0.12885 
3.34795  0.00126948 -2.6666e-05  3.9885e-05 -0.0200882  0.243252 0.00053899  0.498131 
-1.07539  0.00654629 0.000192632  8.88805e-07 0.00166932  0.422966 -0.0891429  0.275289 
1.63314  0.00849381 0.000155776  7.92168e-05 0.0329647  0.465854 -0.00971709  0.237411 
0.849432  0.00943126 0.000202051  8.49114e-05 0.0125368  0.486592 -0.0166932  0.113228 
2.82979  0.00462841 3.92064e-05  1.3807e-05 0.0129507  0.112773 -0.00839694  0.412345 
2.97783  0.00428928 2.12805e-05  1.62433e-05 0.0148018  0.101944 -0.00736002  0.435337 
-0.276752  0.00644655 0.000219948  1.48857e-06 -0.0050821  0.468085 -0.101442  0.174781 
-2.04796  0.0090129 0.000106515  0.000105857 -0.00105238  0.473705 -0.0583657  0.38458 
2.22165  0.00544144 0.000104965  7.98907e-06 -0.00679449  0.240858 -0.015557  0.315775 
-2.06323  0.00898972 0.000104539  0.000106019 -0.00182409  0.47773 -0.0601444  0.384132 
3.30189  0.00296565 -2.04563e-05  2.65689e-05 -0.0135159  0.160412 -0.00215059  0.488409 
-1.23047  0.00656104 0.000183008  9.54509e-07 0.00293348  0.404708 -0.0854704  0.293337 
-1.72112  0.00937697 0.00014256  0.000102279 -0.00786813  0.486223 -0.0694137  0.351127 
1.66545  0.00584968 0.000153347  5.25923e-06 -0.0129284  0.339686 -0.0219772  0.227668 
0.990544  0.00615153 0.000195627  3.34569e-06 -0.0156867  0.422854 -0.0291803  0.121366 
2.89149  0.00449784 3.18246e-05  1.47429e-05 0.0192486  0.10228 -0.00766452  0.42214 
3.14754  0.00341865 -1.63331e-07  5.2575e-05 0.00192422  0.295483 0.0009043  0.469505 
-0.634889  0.00649693 0.000212149  1.15547e-06 -0.00210903  0.457418 -0.0973435  0.221464 
3.3652  0.00181775 -2.90041e-05  3.56014e-05 -0.0217305  0.220566 9.70517e-06  0.49999 
3.34014  0.00257156 -2.56051e-05  2.95958e-05 -0.0181125  0.182512 -0.00123103  0.495003 
2.18135  0.00547916 0.000108859  7.73573e-06 -0.00735406  0.248904 -0.0160213  0.309392 
3.19534  0.0030507 -6.36861e-06  5.05127e-05 -0.00365059  0.285967 0.00113494  0.476696 
1.79875  0.00577299 0.000142824  5.78875e-06 -0.0117783  0.318433 -0.020383  0.24886 
1.33366  0.00601747 0.000176479  4.18848e-06 -0.0149051  0.385766 -0.0256127  0.175316 
-1.99998  0.0090921 0.00011219  0.000105305 1.89773e-05  0.475885 -0.0592851  0.380324 
0.153055  0.00637035 0.000220391  1.96804e-06 -0.0112673  0.467358 -0.103071  0.115058 
3.28429  0.00214286 -1.81095e-05  4.56029e-05 -0.0131747  0.268542 0.000981784  0.489424 
3.12826  0.00358477 2.31827e-06  5.33595e-05 0.00391325  0.301613 0.00116117  0.466983 
-2.77865  0.00758831 -2.98723e-06  0.000114824 0.000253526  0.486554 -0.0282583  0.454325 
1.98291  0.00564456 0.000127162  6.63368e-06 -0.00983128  0.286548 -0.0182956  0.277981 
1.24274  0.00903293 0.000182019  8.23001e-05 0.0250957  0.473896 -0.0136013  0.176246 
-0.945223  0.00653295 0.000199583  8.99332e-07 0.000569376  0.435759 -0.0919151  0.259783 
-0.905905  0.00652872 0.000201484  9.30197e-07 0.000232525  0.439182 -0.0926958  0.255034 
1.27555  0.00903592 0.000180054  8.21071e-05 0.0249645  0.475018 -0.0123841  0.182329 
2.97834  0.00428843 2.12185e-05  1.62536e-05 0.0147638  0.101964 -0.0072914  0.435454 
2.53986  0.00508604 7.21674e-05  1.0469e-05 -0.000768487  0.17365 -0.0118274  0.366259 
2.67379  0.00489584 5.72986e-05  1.1814e-05 0.00354426  0.144402 -0.010236  0.387552 
0.988588  0.00933013 0.000195706  8.40505e-05 0.0187138  0.481197 -0.015575  0.136996 
3.21671  0.00347945 -9.15853e-06  2.25011e-05 -0.00393316  0.127296 -0.00354383  0.474346 
2.88261  0.00503402 3.28811e-05  6.10392e-05 0.0226055  0.360344 0.000597613  0.430639 
-0.907122  0.00985917 0.000201414  9.53814e-05 -0.00524948  0.493163 -0.089576  0.258235 
2.49439  0.00514643 7.70732e-05  1.00538e-05 -0.00188789  0.183562 -0.0123439  0.359063 
-0.530485  0.00992963 0.000215157  9.29e-05 -0.00175746  0.49822 -0.0991786  0.210975 
-1.67027  0.00942514 0.000147401  0.000101753 -0.00515764  0.485359 -0.070391  0.345769 
2.31758  0.00707532 9.5441e-05  7.16241e-05 0.042797  0.435458 -0.00313729  0.34433 
2.14126  0.00750849 0.000112657  7.39469e-05 0.0435949  0.447356 -0.00486028  0.316765 
3.18795  0.0036165 -5.38902e-06  2.14875e-05 -0.000975344  0.118411 -0.0039616  0.469679 
-3.27799  0.00564087 -0.000103525  0.000122603 -0.000128418  0.498485 -0.00310107  0.49689 
-0.341001  0.00645636 0.00021906  1.42507e-06 -0.00458024  0.46718 -0.100884  0.183356 
0.761459  0.00951086 0.000205573  8.54493e-05 0.00971921  0.489723 -0.0213065  0.104303 
0.371973  0.00975495 0.000217123  8.77206e-05 0.00098349  0.498477 -0.0862513  0.105173 
2.07063  0.00765215 0.000119234  7.47785e-05 0.0432473  0.450524 -0.00583168  0.305426 
-2.96689  0.00696861 -3.82043e-05  0.000117188 0.000664275  0.486712 -0.0213826  0.474034 
2.50732  0.00648475 7.56692e-05  6.86649e-05 0.0399211  0.415299 -0.00221522  0.372988 
-2.76498  0.00763711 -6.24446e-07  0.000114493 1.43857e-05  0.489407 -0.02766  0.453491 
-0.187662  0.00643241 0.00022082  1.58024e-06 -0.0057486  0.46865 -0.102084  0.162742 
3.22991  0.00340911 -1.0894e-05  2.30095e-05 -0.00532856  0.13165 -0.00334758  0.476488 
-0.124642  0.00642192 0.000221186  1.64732e-06 -0.00638957  0.46878 -0.102444  0.15412 
2.86142  0.00456323 3.54381e-05  1.42744e-05 0.0160029  0.107256 -0.00802225  0.417364 
1.15797  0.00916271 0.000186889  8.29281e-05 0.0231368  0.476583 -0.0137532  0.163691 
-2.34196  0.0085919 6.7382e-05  0.000109621 1.66793e-05  0.484953 -0.0459818  0.414075 
-3.28661  0.00559471 -0.000105517  0.000122732 -0.000139296  0.498855 -0.00239936  0.49751 
-0.0422334  0.00992271 0.000221344  9.00514e-05 0.000164768  0.499835 -0.100713  0.146698 
3.20045  0.00301354 -7.03571e-06  5.02796e-05 -0.00426962  0.285299 0.00121297  0.477524 
2.87293  0.00506934 3.40448e-05  6.12803e-05 0.0230531  0.362042 0.000371083  0.428984 
-1.33002  0.00966991 0.000176029  9.86437e-05 -0.00645887  0.491168 -0.0800804  0.308056 
3.34429  0.00119809 -2.61702e-05  4.03648e-05 -0.0196162  0.245514 0.000529773  0.49759 
2.16086  0.00549777 0.000110816  7.61106e-06 -0.00763858  0.252935 -0.0162571  0.306148 
3.29528  0.00299919 -1.95744e-05  2.61486e-05 -0.0126404  0.157176 -0.00344102  0.486325 
0.266732  0.00634667 0.00021896  2.11424e-06 -0.0122353  0.465409 -0.102861  0.0985475 
3.31491  0.00172973 -2.22092e-05  4.33291e-05 -0.016625  0.259133 0.000926179  0.493797 
3.30496  0.00293858 -2.08684e-05  2.67637e-05 -0.0138658  0.161894 -0.00208997  0.488923 
1.13286  0.00609999 0.000188289  3.66863e-06 -0.0155022  0.40881 -0.0277288  0.143716 
2.06748  0.00557792 0.000119541  7.0759e-06 -0.00882648  0.270914 -0.0173291  0.291363 
-2.23513  0.00874762 8.24129e-05  0.000108182 1.70074e-05  0.477436 -0.0511189  0.403113 
3.09457  0.00382665 6.62592e-06  5.46286e-05 0.00688923  0.31134 0.00119085  0.462121 
2.78999  0.00469425 4.39002e-05  1.32452e-05 0.00975729  0.120232 -0.00887484  0.405987 
3.0882  0.00397494 7.44807e-06  1.86244e-05 0.0054634  0.106355 -0.00526718  0.45355 
0.304199  0.00633852 0.00021835  2.16482e-06 -0.0125271  0.464482 -0.10273  0.0930375 
2.76465  0.00554915 4.68468e-05  6.37328e-05 0.0296079  0.380677 -0.000433403  0.412394 
-0.458938  0.00996913 0.000216841  9.24989e-05 -0.000736367  0.498996 -0.0974033  0.202734 
1.47421  0.00874441 0.000167205  8.05604e-05 0.029065  0.46972 -0.0110553  0.212771 
3.32694  0.00271607 -2.38228e-05  2.83571e-05 -0.0163893  0.173678 -0.00162255  0.492636 
2.81548  0.00532366 4.08862e-05  6.26875e-05 0.0263355  0.372415 -0.000100266  0.42011 
-0.565866  0.00993247 0.000214186  9.31225e-05 -0.00184202  0.497263 -0.0951778  0.215651 
3.33395  0.00265646 -2.47692e-05  2.89892e-05 -0.0173882  0.178268 -0.0014056  0.493922 
-3.22953  0.00588334 -9.28416e-05  0.000121606 0.000163642  0.496145 -0.00637002  0.493363 
-1.06193  0.00654495 0.000193398  8.83184e-07 0.00155692  0.424394 -0.0894428  0.273701 
3.31469  0.00173276 -2.21796e-05  4.33472e-05 -0.016597  0.259209 0.000924384  0.493763 
0.687477  0.00624341 0.000208306  2.75688e-06 -0.015027  0.446716 -0.0463209  0.0878534 
0.748562  0.00622592 0.00020608  2.86547e-06 -0.0152708  0.442578 -0.0360109  0.0876595 
0.917482  0.00617603 0.000199055  3.19258e-06 -0.0156644  0.429358 -0.0299079  0.10991 
2.74425  0.00562673 4.92382e-05  6.41763e-05 0.0304315  0.383736 -0.000927902  0.408444 
-0.566527  0.00993129 0.000214168  9.31252e-05 -0.00184179  0.497239 -0.0951379  0.215704 
-0.620578  0.00992321 0.00021262  9.3475e-05 -0.00309479  0.496551 -0.0974355  0.222619 
2.93683  0.00472002 2.62986e-05  5.95528e-05 0.0184015  0.348787 -0.00173377  0.436988 
-0.0350589  0.00640628 0.000221355  1.74601e-06 -0.00802904  0.46911 -0.102818  0.141712 
2.3171  0.00707606 9.54895e-05  7.16304e-05 0.0428147  0.435465 -0.003152  0.344244 
1.91818  0.00569215 0.000132814  6.31954e-06 -0.0105438  0.298103 -0.0190322  0.267742 
-2.18878  0.00884369 8.85333e-05  0.000107608 1.77965e-05  0.482038 -0.0521717  0.399228 
0.0145531  0.00639713 0.000221273  1.80231e-06 -0.00891046  0.468976 -0.102956  0.134762 
-0.996586  0.00653834 0.000196961  8.59508e-07 0.00100661  0.430981 -0.0908555  0.265941 
1.95403  0.00790056 0.000129686  7.60843e-05 0.0411866  0.456115 -0.00787533  0.285952 
-0.709794  0.00991281 0.000209665  9.40621e-05 -0.00494108  0.494462 -0.0954431  0.234086 
-1.12688  0.00655132 0.0001896  9.10425e-07 0.00209573  0.417274 -0.0879678  0.281332 
2.87612  0.00453168 3.36747e-05  1.45004e-05 0.0175849  0.104826 -0.00784749  0.419699 
1.43755  0.00596959 0.000169714  4.49209e-06 -0.0144204  0.3724 -0.0244909  0.191691 
3.17254  0.00366927 -3.39119e-06  2.09727e-05 1.99159e-05  0.114507 -0.0041609  0.467165 
2.95391  0.0046481 2.42149e-05  5.90966e-05 0.0175  0.345386 0.000528064  0.440941 
0.568087  0.00967158 0.000212153  8.6618e-05 0.00459564  0.495389 -0.0539362  0.105971 
3.15159  0.00375745 -6.77479e-07  2.03344e-05 1.94282e-05  0.110795 -0.00444339  0.463779 
0.747668  0.00622618 0.000206114  2.86385e-06 -0.0152674  0.442641 -0.0361626  0.087663 
3.36525  0.00191803 -2.90113e-05  3.46546e-05 -0.0214934  0.214976 -3.17269e-05  0.499925 
2.53046  0.00643712 7.31708e-05  6.82966e-05 0.0386914  0.41414 -0.00154957  0.377072 
-0.366078  0.0064601 0.000218653  1.40085e-06 -0.00438388  0.466726 -0.100645  0.186679 
1.29865  0.00603277 0.000178659  4.0918e-06 -0.0150488  0.390043 -0.0259869  0.1698 
0.674851  0.00960219 0.00020873  8.59973e-05 0.00728605  0.492714 -0.0367636  0.106559 
3.35862  0.00223561 -2.81099e-05  3.2196e-05 -0.0204964  0.199875 -0.000507666  0.498469 
-0.212625  0.00643646 0.000220617  1.55421e-06 -0.00556722  0.468576 -0.10192  0.166133 
-0.648229  0.00649861 0.000211722  1.14391e-06 -0.00199396  0.456734 -0.0971452  0.223151 
0.893339  0.00618386 0.000200136  3.14372e-06 -0.0156375  0.431403 -0.0301454  0.106127 
2.86851  0.00454811 3.45884e-05  1.43827e-05 0.0167648  0.106085 -0.007938  0.418491 
-2.91837  0.00714966 -2.88387e-05  0.000116488 0.00120381  0.486764 -0.0234479  0.469198 
-1.7205  0.00937691 0.000142616  0.000102271 -0.00799046  0.486381 -0.0695456  0.350975 
-3.29616  0.00554311 -0.000107704  0.000122876 -9.95157e-05  0.499256 -0.00153613  0.498284 
-0.25174  0.00644268 0.000220235  1.514e-06 -0.00527257  0.46833 -0.101638  0.171418 
2.36103  0.00530542 9.1043e-05  8.96429e-06 -0.00457219  0.212154 -0.0138862  0.337937 
1.29282  0.00896178 0.000178981  8.19168e-05 0.0257858  0.472667 -0.0145117  0.182313 
-0.26401  0.0064446 0.000220098  1.50152e-06 -0.0051793  0.468219 -0.101543  0.173069 
-0.997536  0.00653844 0.000196911  8.58776e-07 0.00101466  0.430889 -0.0908355  0.266054 
1.09765  0.00611324 0.000190186  3.5855e-06 -0.0155658  0.412463 -0.0280919  0.138183 
3.25537  0.00247336 -1.42642e-05  4.7408e-05 -0.0100142  0.275364 0.0010383  0.485297 
